month,island,accommodation_type,tier,origin_market,visitor_arrivals
2025-10-01,Oahu,timeshare,luxury,Europe,1213
2025-10-01,Oahu,timeshare,luxury,Other,629
2025-10-01,Oahu,timeshare,mid_market,US_mainland,20814
2025-10-01,Oahu,timeshare,mid_market,Japan,5565
2025-10-01,Oahu,timeshare,mid_market,Canada,3301
2025-10-01,Oahu,timeshare,mid_market,Europe,2525
2025-10-01,Oahu,timeshare,mid_market,Other,1393
2025-10-01,Oahu,timeshare,budget,US_mainland,6673
2025-10-01,Oahu,timeshare,budget,Japan,2002
2025-10-01,Oahu,timeshare,budget,Canada,1101
2025-10-01,Oahu,timeshare,budget,Europe,956
2025-10-01,Oahu,timeshare,budget,Other,441
2025-10-01,Kauai,hotel,luxury,US_mainland,7432
2025-10-01,Kauai,hotel,luxury,Japan,2167
2025-10-01,Kauai,hotel,luxury,Canada,1240
2025-10-01,Kauai,hotel,luxury,Europe,1042
2025-10-01,Kauai,hotel,luxury,Other,493
2025-10-01,Kauai,hotel,mid_market,US_mainland,16251
2025-10-01,Kauai,hotel,mid_market,Japan,5228
2025-10-01,Kauai,hotel,mid_market,Canada,2678
2025-10-01,Kauai,hotel,mid_market,Europe,2247
2025-10-01,Kauai,hotel,mid_market,Other,1053
2025-10-01,Kauai,hotel,budget,US_mainland,5609
2025-10-01,Kauai,hotel,budget,Japan,1837
2025-10-01,Kauai,hotel,budget,Canada,1015
2025-10-01,Kauai,hotel,budget,Europe,756
2025-10-01,Kauai,hotel,budget,Other,389
2025-10-01,Kauai,vacation_rental,luxury,US_mainland,4008
2025-10-01,Kauai,vacation_rental,luxury,Japan,1181
2025-10-01,Kauai,vacation_rental,luxury,Canada,667
2025-10-01,Kauai,vacation_rental,luxury,Europe,547
2025-10-01,Kauai,vacation_rental,luxury,Other,282
2025-10-01,Kauai,vacation_rental,mid_market,US_mainland,9235
2025-10-01,Kauai,vacation_rental,mid_market,Japan,2689
2025-10-01,Kauai,vacation_rental,mid_market,Canada,1389
2025-10-01,Kauai,vacation_rental,mid_market,Europe,1176
2025-10-01,Kauai,vacation_rental,mid_market,Other,582
2025-10-01,Kauai,vacation_rental,budget,US_mainland,3037
2025-10-01,Kauai,vacation_rental,budget,Japan,1029
2025-10-01,Kauai,vacation_rental,budget,Canada,547
2025-10-01,Kauai,vacation_rental,budget,Europe,459
2025-10-01,Kauai,vacation_rental,budget,Other,221
2025-10-01,Kauai,timeshare,luxury,US_mainland,1995
2025-10-01,Kauai,timeshare,luxury,Japan,587
2025-10-01,Kauai,timeshare,luxury,Canada,318
2025-10-01,Kauai,timeshare,luxury,Europe,266
2025-10-01,Kauai,timeshare,luxury,Other,124
2025-10-01,Kauai,timeshare,mid_market,US_mainland,4310
2025-10-01,Kauai,timeshare,mid_market,Japan,1224
2025-10-01,Kauai,timeshare,mid_market,Canada,699
2025-10-01,Kauai,timeshare,mid_market,Europe,625
2025-10-01,Kauai,timeshare,mid_market,Other,287
2025-10-01,Kauai,timeshare,budget,US_mainland,1593
2025-10-01,Kauai,timeshare,budget,Japan,477
2025-10-01,Kauai,timeshare,budget,Canada,247
2025-10-01,Kauai,timeshare,budget,Europe,230
2025-10-01,Kauai,timeshare,budget,Other,104
2025-10-01,Hawaii,hotel,luxury,US_mainland,10100
2025-10-01,Hawaii,hotel,luxury,Japan,2944
2025-10-01,Hawaii,hotel,luxury,Canada,1716
2025-10-01,Hawaii,hotel,luxury,Europe,1374
2025-10-01,Hawaii,hotel,luxury,Other,627
2025-10-01,Hawaii,hotel,mid_market,US_mainland,21671
2025-10-01,Hawaii,hotel,mid_market,Japan,6119
2025-10-01,Hawaii,hotel,mid_market,Canada,3675
2025-10-01,Hawaii,hotel,mid_market,Europe,2807
2025-10-01,Hawaii,hotel,mid_market,Other,1470
2025-10-01,Hawaii,hotel,budget,US_mainland,8245
2025-10-01,Hawaii,hotel,budget,Japan,2354
2025-10-01,Hawaii,hotel,budget,Canada,1278
2025-10-01,Hawaii,hotel,budget,Europe,1111
2025-10-01,Hawaii,hotel,budget,Other,523
2025-10-01,Hawaii,vacation_rental,luxury,US_mainland,5210
2025-10-01,Hawaii,vacation_rental,luxury,Japan,1695
2025-10-01,Hawaii,vacation_rental,luxury,Canada,887
2025-10-01,Hawaii,vacation_rental,luxury,Europe,709
2025-10-01,Hawaii,vacation_rental,luxury,Other,362
2025-10-01,Hawaii,vacation_rental,mid_market,US_mainland,11741
2025-10-01,Hawaii,vacation_rental,mid_market,Japan,3318
2025-10-01,Hawaii,vacation_rental,mid_market,Canada,1852
2025-10-01,Hawaii,vacation_rental,mid_market,Europe,1459
2025-10-01,Hawaii,vacation_rental,mid_market,Other,800
2025-10-01,Hawaii,vacation_rental,budget,US_mainland,4071
2025-10-01,Hawaii,vacation_rental,budget,Japan,1216
2025-10-01,Hawaii,vacation_rental,budget,Canada,696
2025-10-01,Hawaii,vacation_rental,budget,Europe,589
2025-10-01,Hawaii,vacation_rental,budget,Other,267
2025-10-01,Hawaii,timeshare,luxury,US_mainland,2553
2025-10-01,Hawaii,timeshare,luxury,Japan,840
2025-10-01,Hawaii,timeshare,luxury,Canada,460
2025-10-01,Hawaii,timeshare,luxury,Europe,355
2025-10-01,Hawaii,timeshare,luxury,Other,177
2025-10-01,Hawaii,timeshare,mid_market,US_mainland,5597
2025-10-01,Hawaii,timeshare,mid_market,Japan,1665
2025-10-01,Hawaii,timeshare,mid_market,Canada,1030
2025-10-01,Hawaii,timeshare,mid_market,Europe,723
2025-10-01,Hawaii,timeshare,mid_market,Other,363
2025-10-01,Hawaii,timeshare,budget,US_mainland,2159
2025-10-01,Hawaii,timeshare,budget,Japan,606
2025-10-01,Hawaii,timeshare,budget,Canada,363
2025-10-01,Hawaii,timeshare,budget,Europe,264
2025-10-01,Hawaii,timeshare,budget,Other,144
2025-11-01,Maui,hotel,luxury,US_mainland,14680
2025-11-01,Maui,hotel,luxury,Japan,4557
2025-11-01,Maui,hotel,luxury,Canada,2499
2025-11-01,Maui,hotel,luxury,Europe,2262
2025-11-01,Maui,hotel,luxury,Other,1070
2025-11-01,Maui,hotel,mid_market,US_mainland,35120
2025-11-01,Maui,hotel,mid_market,Japan,9627
2025-11-01,Maui,hotel,mid_market,Canada,5998
2025-11-01,Maui,hotel,mid_market,Europe,4755
2025-11-01,Maui,hotel,mid_market,Other,2237
2025-11-01,Maui,hotel,budget,US_mainland,11804
2025-11-01,Maui,hotel,budget,Japan,3762
2025-11-01,Maui,hotel,budget,Canada,2273
2025-11-01,Maui,hotel,budget,Europe,1785
2025-11-01,Maui,hotel,budget,Other,798
2025-11-01,Maui,vacation_rental,luxury,US_mainland,9075
2025-11-01,Maui,vacation_rental,luxury,Japan,2628
2025-11-01,Maui,vacation_rental,luxury,Canada,1504
2025-11-01,Maui,vacation_rental,luxury,Europe,1208
2025-11-01,Maui,vacation_rental,luxury,Other,545
2025-11-01,Maui,vacation_rental,mid_market,US_mainland,19448
2025-11-01,Maui,vacation_rental,mid_market,Japan,5475
2025-11-01,Maui,vacation_rental,mid_market,Canada,3274
2025-11-01,Maui,vacation_rental,mid_market,Europe,2465
2025-11-01,Maui,vacation_rental,mid_market,Other,1255
2025-11-01,Maui,vacation_rental,budget,US_mainland,6996
2025-11-01,Maui,vacation_rental,budget,Japan,1979
2025-11-01,Maui,vacation_rental,budget,Canada,1128
2025-11-01,Maui,vacation_rental,budget,Europe,862
2025-11-01,Maui,vacation_rental,budget,Other,438
2025-11-01,Maui,timeshare,luxury,US_mainland,4558
2025-11-01,Maui,timeshare,luxury,Japan,1294
2025-11-01,Maui,timeshare,luxury,Canada,709
2025-11-01,Maui,timeshare,luxury,Europe,542
2025-11-01,Maui,timeshare,luxury,Other,269
2025-11-01,Maui,timeshare,mid_market,US_mainland,9445
2025-11-01,Maui,timeshare,mid_market,Japan,2897
2025-11-01,Maui,timeshare,mid_market,Canada,1464
2025-11-01,Maui,timeshare,mid_market,Europe,1322
2025-11-01,Maui,timeshare,mid_market,Other,632
2025-11-01,Maui,timeshare,budget,US_mainland,3237
2025-11-01,Maui,timeshare,budget,Japan,1031
2025-11-01,Maui,timeshare,budget,Canada,541
2025-11-01,Maui,timeshare,budget,Europe,467
2025-11-01,Maui,timeshare,budget,Other,242
2025-11-01,Oahu,hotel,luxury,US_mainland,31294
2025-11-01,Oahu,hotel,luxury,Japan,8540
2025-11-01,Oahu,hotel,luxury,Canada,5021
2025-11-01,Oahu,hotel,luxury,Europe,3937
2025-11-01,Oahu,hotel,luxury,Other,1921
2025-11-01,Oahu,hotel,mid_market,US_mainland,65569
2025-11-01,Oahu,hotel,mid_market,Japan,21322
2025-11-01,Oahu,hotel,mid_market,Canada,11279
2025-11-01,Oahu,hotel,mid_market,Europe,9888
2025-11-01,Oahu,hotel,mid_market,Other,4934
2025-11-01,Oahu,hotel,budget,US_mainland,25947
2025-11-01,Oahu,hotel,budget,Japan,8048
2025-11-01,Oahu,hotel,budget,Canada,4579
2025-11-01,Oahu,hotel,budget,Europe,3674
2025-11-01,Oahu,hotel,budget,Other,1819
2025-11-01,Oahu,vacation_rental,luxury,US_mainland,16873
2025-11-01,Oahu,vacation_rental,luxury,Japan,5093
2025-11-01,Oahu,vacation_rental,luxury,Canada,2995
2025-11-01,Oahu,vacation_rental,luxury,Europe,2302
2025-11-01,Oahu,vacation_rental,luxury,Other,1271
2025-11-01,Oahu,vacation_rental,mid_market,US_mainland,38298
2025-11-01,Oahu,vacation_rental,mid_market,Japan,12620
2025-11-01,Oahu,vacation_rental,mid_market,Canada,6516
2025-11-01,Oahu,vacation_rental,mid_market,Europe,5027
2025-11-01,Oahu,vacation_rental,mid_market,Other,2733
2025-11-01,Oahu,vacation_rental,budget,US_mainland,15095
2025-11-01,Oahu,vacation_rental,budget,Japan,4382
2025-11-01,Oahu,vacation_rental,budget,Canada,2257
2025-11-01,Oahu,vacation_rental,budget,Europe,1772
2025-11-01,Oahu,vacation_rental,budget,Other,986
2025-11-01,Oahu,timeshare,luxury,US_mainland,9288
2025-11-01,Oahu,timeshare,luxury,Japan,2625
2025-11-01,Oahu,timeshare,luxury,Canada,1470
2025-11-01,Oahu,timeshare,luxury,Europe,1136
2025-11-01,Oahu,timeshare,luxury,Other,616
2025-11-01,Oahu,timeshare,mid_market,US_mainland,19055
2025-11-01,Oahu,timeshare,mid_market,Japan,6289
2025-11-01,Oahu,timeshare,mid_market,Canada,3266
2025-11-01,Oahu,timeshare,mid_market,Europe,2588
2025-11-01,Oahu,timeshare,mid_market,Other,1275
2025-11-01,Oahu,timeshare,budget,US_mainland,7422
2025-11-01,Oahu,timeshare,budget,Japan,2252
2025-11-01,Oahu,timeshare,budget,Canada,1186
2025-11-01,Oahu,timeshare,budget,Europe,1005
2025-11-01,Oahu,timeshare,budget,Other,480
2025-11-01,Kauai,hotel,luxury,US_mainland,7271
2025-11-01,Kauai,hotel,luxury,Japan,2247
2025-11-01,Kauai,hotel,luxury,Canada,1189
2025-11-01,Kauai,hotel,luxury,Europe,959
2025-11-01,Kauai,hotel,luxury,Other,483
2025-11-01,Kauai,hotel,mid_market,US_mainland,16872
2025-11-01,Kauai,hotel,mid_market,Japan,5085
2025-11-01,Kauai,hotel,mid_market,Canada,2877
2025-11-01,Kauai,hotel,mid_market,Europe,2234
2025-11-01,Kauai,hotel,mid_market,Other,1132
2025-11-01,Kauai,hotel,budget,US_mainland,5889
2025-11-01,Kauai,hotel,budget,Japan,1839
2025-11-01,Kauai,hotel,budget,Canada,936
2025-11-01,Kauai,hotel,budget,Europe,756
2025-11-01,Kauai,hotel,budget,Other,390
2025-11-01,Kauai,vacation_rental,luxury,US_mainland,3945
2025-11-01,Kauai,vacation_rental,luxury,Japan,1225
2025-11-01,Kauai,vacation_rental,luxury,Canada,696
2025-11-01,Kauai,vacation_rental,luxury,Europe,558
2025-11-01,Kauai,vacation_rental,luxury,Other,255
2025-11-01,Kauai,vacation_rental,mid_market,US_mainland,9572
2025-11-01,Kauai,vacation_rental,mid_market,Japan,2461
2025-11-01,Kauai,vacation_rental,mid_market,Canada,1388
2025-11-01,Kauai,vacation_rental,mid_market,Europe,1121
2025-11-01,Kauai,vacation_rental,mid_market,Other,634
2025-11-01,Kauai,vacation_rental,budget,US_mainland,3206
2025-11-01,Kauai,vacation_rental,budget,Japan,904
2025-11-01,Kauai,vacation_rental,budget,Canada,516
2025-11-01,Kauai,vacation_rental,budget,Europe,403
2025-11-01,Kauai,vacation_rental,budget,Other,200
2025-11-01,Kauai,timeshare,luxury,US_mainland,1988
2025-11-01,Kauai,timeshare,luxury,Japan,655
2025-11-01,Kauai,timeshare,luxury,Canada,344
2025-11-01,Kauai,timeshare,luxury,Europe,271
2025-11-01,Kauai,timeshare,luxury,Other,140
2025-11-01,Kauai,timeshare,mid_market,US_mainland,4524
2025-11-01,Kauai,timeshare,mid_market,Japan,1432
2025-11-01,Kauai,timeshare,mid_market,Canada,781
2025-11-01,Kauai,timeshare,mid_market,Europe,607
2025-11-01,Kauai,timeshare,mid_market,Other,294
2025-11-01,Kauai,timeshare,budget,US_mainland,1543
2025-11-01,Kauai,timeshare,budget,Japan,498
2025-11-01,Kauai,timeshare,budget,Canada,283
2025-11-01,Kauai,timeshare,budget,Europe,209
2025-11-01,Kauai,timeshare,budget,Other,100
2025-11-01,Hawaii,hotel,luxury,US_mainland,10058
2025-11-01,Hawaii,hotel,luxury,Japan,2978
2025-11-01,Hawaii,hotel,luxury,Canada,1579
2025-11-01,Hawaii,hotel,luxury,Europe,1250
2025-11-01,Hawaii,hotel,luxury,Other,611
2025-11-01,Hawaii,hotel,mid_market,US_mainland,20871
2025-11-01,Hawaii,hotel,mid_market,Japan,6012
2025-11-01,Hawaii,hotel,mid_market,Canada,3431
2025-11-01,Hawaii,hotel,mid_market,Europe,3135
2025-11-01,Hawaii,hotel,mid_market,Other,1517
2025-11-01,Hawaii,hotel,budget,US_mainland,7734
2025-11-01,Hawaii,hotel,budget,Japan,2336
2025-11-01,Hawaii,hotel,budget,Canada,1338
2025-11-01,Hawaii,hotel,budget,Europe,1059
2025-11-01,Hawaii,hotel,budget,Other,548
2025-11-01,Hawaii,vacation_rental,luxury,US_mainland,5027
2025-11-01,Hawaii,vacation_rental,luxury,Japan,1514
2025-11-01,Hawaii,vacation_rental,luxury,Canada,869
2025-11-01,Hawaii,vacation_rental,luxury,Europe,758
2025-11-01,Hawaii,vacation_rental,luxury,Other,384
2025-11-01,Hawaii,vacation_rental,mid_market,US_mainland,11591
2025-11-01,Hawaii,vacation_rental,mid_market,Japan,3828
2025-11-01,Hawaii,vacation_rental,mid_market,Canada,1909
2025-11-01,Hawaii,vacation_rental,mid_market,Europe,1611
2025-11-01,Hawaii,vacation_rental,mid_market,Other,753
2025-11-01,Hawaii,vacation_rental,budget,US_mainland,4617
2025-11-01,Hawaii,vacation_rental,budget,Japan,1312
2025-11-01,Hawaii,vacation_rental,budget,Canada,692
2025-11-01,Hawaii,vacation_rental,budget,Europe,567
2025-11-01,Hawaii,vacation_rental,budget,Other,270
2025-11-01,Hawaii,timeshare,luxury,US_mainland,2515
2025-11-01,Hawaii,timeshare,luxury,Japan,783
2025-11-01,Hawaii,timeshare,luxury,Canada,482
2025-11-01,Hawaii,timeshare,luxury,Europe,377
2025-11-01,Hawaii,timeshare,luxury,Other,193
2025-11-01,Hawaii,timeshare,mid_market,US_mainland,6297
2025-11-01,Hawaii,timeshare,mid_market,Japan,1871
2025-11-01,Hawaii,timeshare,mid_market,Canada,1002
2025-11-01,Hawaii,timeshare,mid_market,Europe,817
2025-11-01,Hawaii,timeshare,mid_market,Other,426
2025-11-01,Hawaii,timeshare,budget,US_mainland,2182
2025-11-01,Hawaii,timeshare,budget,Japan,676
2025-11-01,Hawaii,timeshare,budget,Canada,375
2025-11-01,Hawaii,timeshare,budget,Europe,309
2025-11-01,Hawaii,timeshare,budget,Other,143
2025-12-01,Maui,hotel,luxury,US_mainland,18158
2025-12-01,Maui,hotel,luxury,Japan,5558
2025-12-01,Maui,hotel,luxury,Canada,2815
2025-12-01,Maui,hotel,luxury,Europe,2287
2025-12-01,Maui,hotel,luxury,Other,1134
2025-12-01,Maui,hotel,mid_market,US_mainland,41060
2025-12-01,Maui,hotel,mid_market,Japan,13014
2025-12-01,Maui,hotel,mid_market,Canada,6890
2025-12-01,Maui,hotel,mid_market,Europe,5128
2025-12-01,Maui,hotel,mid_market,Other,2601
2025-12-01,Maui,hotel,budget,US_mainland,15684
2025-12-01,Maui,hotel,budget,Japan,4397
2025-12-01,Maui,hotel,budget,Canada,2245
2025-12-01,Maui,hotel,budget,Europe,2053
2025-12-01,Maui,hotel,budget,Other,935
2025-12-01,Maui,vacation_rental,luxury,US_mainland,9318
2025-12-01,Maui,vacation_rental,luxury,Japan,3073
2025-12-01,Maui,vacation_rental,luxury,Canada,1747
2025-12-01,Maui,vacation_rental,luxury,Europe,1239
2025-12-01,Maui,vacation_rental,luxury,Other,710
2025-12-01,Maui,vacation_rental,mid_market,US_mainland,21845
2025-12-01,Maui,vacation_rental,mid_market,Japan,6424
2025-12-01,Maui,vacation_rental,mid_market,Canada,3885
2025-12-01,Maui,vacation_rental,mid_market,Europe,2816
2025-12-01,Maui,vacation_rental,mid_market,Other,1566
2025-12-01,Maui,vacation_rental,budget,US_mainland,8207
2025-12-01,Maui,vacation_rental,budget,Japan,2549
2025-12-01,Maui,vacation_rental,budget,Canada,1329
2025-12-01,Maui,vacation_rental,budget,Europe,1012
2025-12-01,Maui,vacation_rental,budget,Other,552
2025-12-01,Maui,timeshare,luxury,US_mainland,5281
2025-12-01,Maui,timeshare,luxury,Japan,1425
2025-12-01,Maui,timeshare,luxury,Canada,791
2025-12-01,Maui,timeshare,luxury,Europe,638
2025-12-01,Maui,timeshare,luxury,Other,339
2025-12-01,Maui,timeshare,mid_market,US_mainland,10360
2025-12-01,Maui,timeshare,mid_market,Japan,3082
2025-12-01,Maui,timeshare,mid_market,Canada,1950
2025-12-01,Maui,timeshare,mid_market,Europe,1503
2025-12-01,Maui,timeshare,mid_market,Other,750
2025-12-01,Maui,timeshare,budget,US_mainland,4059
2025-12-01,Maui,timeshare,budget,Japan,1247
2025-12-01,Maui,timeshare,budget,Canada,669
2025-12-01,Maui,timeshare,budget,Europe,493
2025-12-01,Maui,timeshare,budget,Other,265
2025-12-01,Oahu,hotel,luxury,US_mainland,33956
2025-12-01,Oahu,hotel,luxury,Japan,9183
2025-12-01,Oahu,hotel,luxury,Canada,5983
2025-12-01,Oahu,hotel,luxury,Europe,4724
2025-12-01,Oahu,hotel,luxury,Other,2352
2025-12-01,Oahu,hotel,mid_market,US_mainland,80664
2025-12-01,Oahu,hotel,mid_market,Japan,26113
2025-12-01,Oahu,hotel,mid_market,Canada,14360
2025-12-01,Oahu,hotel,mid_market,Europe,10392
2025-12-01,Oahu,hotel,mid_market,Other,5146
2025-12-01,Oahu,hotel,budget,US_mainland,30656
2025-12-01,Oahu,hotel,budget,Japan,8437
2025-12-01,Oahu,hotel,budget,Canada,5289
2025-12-01,Oahu,hotel,budget,Europe,4024
2025-12-01,Oahu,hotel,budget,Other,2032
2025-12-01,Oahu,vacation_rental,luxury,US_mainland,20656
2025-12-01,Oahu,vacation_rental,luxury,Japan,6089
2025-12-01,Oahu,vacation_rental,luxury,Canada,3544
2025-12-01,Oahu,vacation_rental,luxury,Europe,2610
2025-12-01,Oahu,vacation_rental,luxury,Other,1481
2025-12-01,Oahu,vacation_rental,mid_market,US_mainland,46867
2025-12-01,Oahu,vacation_rental,mid_market,Japan,13541
2025-12-01,Oahu,vacation_rental,mid_market,Canada,7800
2025-12-01,Oahu,vacation_rental,mid_market,Europe,5584
2025-12-01,Oahu,vacation_rental,mid_market,Other,2888
2025-12-01,Oahu,vacation_rental,budget,US_mainland,16733
2025-12-01,Oahu,vacation_rental,budget,Japan,4817
2025-12-01,Oahu,vacation_rental,budget,Canada,2803
2025-12-01,Oahu,vacation_rental,budget,Europe,2118
2025-12-01,Oahu,vacation_rental,budget,Other,1110
2025-12-01,Oahu,timeshare,luxury,US_mainland,9890
2025-12-01,Oahu,timeshare,luxury,Japan,3083
2025-12-01,Oahu,timeshare,luxury,Canada,1752
2025-12-01,Oahu,timeshare,luxury,Europe,1347
2025-12-01,Oahu,timeshare,luxury,Other,688
2025-12-01,Oahu,timeshare,mid_market,US_mainland,21661
2025-12-01,Oahu,timeshare,mid_market,Japan,7033
2025-12-01,Oahu,timeshare,mid_market,Canada,3708
2025-12-01,Oahu,timeshare,mid_market,Europe,3200
2025-12-01,Oahu,timeshare,mid_market,Other,1461
2025-12-01,Oahu,timeshare,budget,US_mainland,7836
2025-12-01,Oahu,timeshare,budget,Japan,2332
2025-12-01,Oahu,timeshare,budget,Canada,1393
2025-12-01,Oahu,timeshare,budget,Europe,1053
2025-12-01,Oahu,timeshare,budget,Other,515
2025-12-01,Kauai,hotel,luxury,US_mainland,8224
2025-12-01,Kauai,hotel,luxury,Japan,2453
2025-12-01,Kauai,hotel,luxury,Canada,1408
2025-12-01,Kauai,hotel,luxury,Europe,1117
2025-12-01,Kauai,hotel,luxury,Other,537
2025-12-01,Kauai,hotel,mid_market,US_mainland,20165
2025-12-01,Kauai,hotel,mid_market,Japan,5320
2025-12-01,Kauai,hotel,mid_market,Canada,3284
2025-12-01,Kauai,hotel,mid_market,Europe,2375
2025-12-01,Kauai,hotel,mid_market,Other,1252
2025-12-01,Kauai,hotel,budget,US_mainland,7373
2025-12-01,Kauai,hotel,budget,Japan,2164
2025-12-01,Kauai,hotel,budget,Canada,1142
2025-12-01,Kauai,hotel,budget,Europe,943
2025-12-01,Kauai,hotel,budget,Other,476
2025-12-01,Kauai,vacation_rental,luxury,US_mainland,4508
2025-12-01,Kauai,vacation_rental,luxury,Japan,1411
2025-12-01,Kauai,vacation_rental,luxury,Canada,785
2025-12-01,Kauai,vacation_rental,luxury,Europe,611
2025-12-01,Kauai,vacation_rental,luxury,Other,320
2025-12-01,Kauai,vacation_rental,mid_market,US_mainland,9525
2025-12-01,Kauai,vacation_rental,mid_market,Japan,3228
2025-12-01,Kauai,vacation_rental,mid_market,Canada,1701
2025-12-01,Kauai,vacation_rental,mid_market,Europe,1395
2025-12-01,Kauai,vacation_rental,mid_market,Other,678
2025-12-01,Kauai,vacation_rental,budget,US_mainland,3627
2025-12-01,Kauai,vacation_rental,budget,Japan,1093
2025-12-01,Kauai,vacation_rental,budget,Canada,627
2025-12-01,Kauai,vacation_rental,budget,Europe,531
2025-12-01,Kauai,vacation_rental,budget,Other,239
2025-12-01,Kauai,timeshare,luxury,US_mainland,2150
2025-12-01,Kauai,timeshare,luxury,Japan,656
2025-12-01,Kauai,timeshare,luxury,Canada,411
2025-12-01,Kauai,timeshare,luxury,Europe,334
2025-12-01,Kauai,timeshare,luxury,Other,148
2025-12-01,Kauai,timeshare,mid_market,US_mainland,5185
2025-12-01,Kauai,timeshare,mid_market,Japan,1574
2025-12-01,Kauai,timeshare,mid_market,Canada,809
2025-12-01,Kauai,timeshare,mid_market,Europe,714
2025-12-01,Kauai,timeshare,mid_market,Other,334
2025-12-01,Kauai,timeshare,budget,US_mainland,1915
2025-12-01,Kauai,timeshare,budget,Japan,558
2025-12-01,Kauai,timeshare,budget,Canada,322
2025-12-01,Kauai,timeshare,budget,Europe,264
2025-12-01,Kauai,timeshare,budget,Other,122
2025-12-01,Hawaii,hotel,luxury,US_mainland,10996
2025-12-01,Hawaii,hotel,luxury,Japan,3487
2025-12-01,Hawaii,hotel,luxury,Canada,1790
2025-12-01,Hawaii,hotel,luxury,Europe,1437
2025-12-01,Hawaii,hotel,luxury,Other,796
2025-12-01,Hawaii,hotel,mid_market,US_mainland,24395
